PROBEID	SYMBOL	ENTREZID	GENENAME
3998444	PUDP	8226	pseudouridine 5'-phosphatase
2794006	SCRG1	11341	stimulator of chondrogenesis 1
3917073	LINC00161	118421	long intergenic non-protein coding RNA 161
2532510	GIGYF2	26058	GRB10 interacting GYF protein 2
2318779	NA	NA	NA
3890516	SPO11	23626	SPO11 initiator of meiotic double stranded breaks
3825823	NDUFA13	51079	NADH:ubiquinone oxidoreductase subunit A13
3630185	NA	NA	NA
2638728	SLC15A2	6565	solute carrier family 15 member 2
2376168	NFASC	23114	neurofascin
3505449	MIPEP	4285	mitochondrial intermediate peptidase
3570475	SYNJ2BP-COX16	100529257	SYNJ2BP-COX16 readthrough
3570475	SYNJ2BP	55333	synaptojanin 2 binding protein
3699838	NA	NA	NA
2700933	CLRN1	7401	clarin 1
3861503	CAPN12	147968	calpain 12
3707199	PSMB6	5694	proteasome 20S subunit beta 6
3332729	CD5	921	CD5 molecule
3005363	ASL	435	argininosuccinate lyase
3717452	LRRC37B	114659	leucine rich repeat containing 37B
3717452	SH3GL1P1	6458	"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 1"
3717452	SMURF2P1-LRRC37BP1	107133515	SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene
3717452	LRRC37BP1	147172	leucine rich repeat containing 37B pseudogene 1
3746625	TEKT3	64518	tektin 3
2423597	DNTTIP2	30836	deoxynucleotidyltransferase terminal interacting protein 2
3570117	NA	NA	NA
2459479	NA	NA	NA
3755396	CWC25	54883	CWC25 spliceosome associated protein homolog
3095257	IDO2	169355	"indoleamine 2,3-dioxygenase 2"
3941623	HSCB	150274	HscB mitochondrial iron-sulfur cluster cochaperone
4020938	DCAF12L1	139170	DDB1 and CUL4 associated factor 12 like 1
3727787	ANKFN1	162282	ankyrin repeat and fibronectin type III domain containing 1
3844470	PLPP2	8612	phospholipid phosphatase 2
3111485	TRHR	7201	thyrotropin releasing hormone receptor
2521239	CCDC150	284992	coiled-coil domain containing 150
4002011	BCLAF3	256643	BCLAF1 and THRAP3 family member 3
4002011	LOC729609	729609	uncharacterized LOC729609
3971845	CXorf58	254158	chromosome X open reading frame 58
3212420	SLC28A3	64078	solute carrier family 28 member 3
2674276	NA	NA	NA
3667811	DHODH	1723	dihydroorotate dehydrogenase (quinone)
3096522	NA	NA	NA
3838609	NA	NA	NA
3959706	NA	NA	NA
3959203	RBFOX2	23543	RNA binding fox-1 homolog 2
3878411	LINC00851	440757	long intergenic non-protein coding RNA 851
3223928	STOM	2040	stomatin
3760137	KANSL1	284058	KAT8 regulatory NSL complex subunit 1
3760137	LINC02210	147081	long intergenic non-protein coding RNA 2210
3089316	PIWIL2	55124	piwi like RNA-mediated gene silencing 2
3416485	NA	NA	NA
3841881	NCR1	9437	natural cytotoxicity triggering receptor 1
3077273	FAM131B	9715	family with sequence similarity 131 member B
3222534	ASTN2	23245	astrotactin 2
3222534	LOC105376242	105376242	uncharacterized LOC105376242
2320138	NA	NA	NA
2704114	SERPINI2	5276	serpin family I member 2
2373511	CFHR5	81494	complement factor H related 5
3811949	CDH19	28513	cadherin 19
3676669	RNPS1	10921	RNA binding protein with serine rich domain 1
2796384	IRF2	3660	interferon regulatory factor 2
3716579	SMURF2P1-LRRC37BP1	107133515	SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene
3716579	SH3GL1P2	6459	"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2"
3716579	LRRC37BP1	147172	leucine rich repeat containing 37B pseudogene 1
3716579	LRRC37B	114659	leucine rich repeat containing 37B
3716579	SH3GL1P1	6458	"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 1"
3405396	CREBL2	1389	cAMP responsive element binding protein like 2
3331487	CTNND1	1500	catenin delta 1
3331487	TMX2	51075	thioredoxin related transmembrane protein 2
3331487	TMX2-CTNND1	100528016	TMX2-CTNND1 readthrough (NMD candidate)
2486927	ARHGAP25	9938	Rho GTPase activating protein 25
3346412	CFAP300	85016	cilia and flagella associated protein 300
3275729	IL2RA	3559	interleukin 2 receptor subunit alpha
3333410	SCGB1D1	10648	secretoglobin family 1D member 1
3442785	CLEC4C	170482	C-type lectin domain family 4 member C
3764581	SEPTIN4	5414	septin 4
2654855	ATP11B	23200	ATPase phospholipid transporting 11B (putative)
2692319	ADCY5	111	adenylate cyclase 5
2807621	PTGER4	5734	prostaglandin E receptor 4
2807621	LOC105374737	105374737	uncharacterized LOC105374737
2874735	NA	NA	NA
2992863	MALSU1	115416	mitochondrial assembly of ribosomal large subunit 1
2779486	H2AZ1	3015	H2A.Z variant histone 1
3334919	MRPL49	740	mitochondrial ribosomal protein L49
4037638	MTATP6P1	106480796	MT-ATP6 pseudogene 1
2641667	IFT122	55764	intraflagellar transport 122
2641667	LOC653712	653712	intraflagellar transport 122 homolog (Chlamydomonas) pseudogene
2841358	NA	NA	NA
2594905	C2CD6	151254	C2 calcium dependent domain containing 6
3330587	OR4A16	81327	olfactory receptor family 4 subfamily A member 16
2565161	NA	NA	NA
4009849	ALAS2	212	5'-aminolevulinate synthase 2
3849923	COL5A3	50509	collagen type V alpha 3 chain
2507380	R3HDM1	23518	R3H domain containing 1
2507380	MIR128-1	406915	microRNA 128-1
3381965	KCNE3	10008	potassium voltage-gated channel subfamily E regulatory subunit 3
3866135	PRKD2	25865	protein kinase D2
2816494	F2RL1	2150	F2R like trypsin receptor 1
2696109	C3orf36	80111	chromosome 3 putative open reading frame 36
3791896	SERPINB7	8710	serpin family B member 7
2754371	PRIMPOL	201973	primase and DNA directed polymerase
3444009	CLEC7A	64581	C-type lectin domain containing 7A
2439308	OR10T2	128360	olfactory receptor family 10 subfamily T member 2
2545144	ADGRF3	165082	adhesion G protein-coupled receptor F3
3725908	NA	NA	NA
3465207	EPYC	1833	epiphycan
3259503	DNTT	1791	DNA nucleotidylexotransferase
3275400	NA	NA	NA
2377141	C4BPB	725	complement component 4 binding protein beta
3821015	LDLR	3949	low density lipoprotein receptor
2439460	OR6K2	81448	olfactory receptor family 6 subfamily K member 2
3725884	NA	NA	NA
3806689	HDHD2	84064	haloacid dehalogenase like hydrolase domain containing 2
2641944	NA	NA	NA
3699426	BCAR1	9564	"BCAR1 scaffold protein, Cas family member"
2844357	NA	NA	NA
2674246	NA	NA	NA
3743544	NA	NA	NA
2585933	SPC25	57405	SPC25 component of NDC80 kinetochore complex
3570139	NA	NA	NA
3636522	HDGFL3	50810	HDGF like 3
2916952	CASP8AP2	9994	caspase 8 associated protein 2
3570137	NA	NA	NA
3749754	NA	NA	NA
2881747	ANXA6	309	annexin A6
3725035	NFE2L1	4779	"nuclear factor, erythroid 2 like 1"
4051723	ENTPD8	377841	ectonucleoside triphosphate diphosphohydrolase 8
3322958	ZDHHC13	54503	zinc finger DHHC-type palmitoyltransferase 13
3475126	NA	NA	NA
3329099	LARGE2	120071	LARGE xylosyl- and glucuronyltransferase 2
2357845	FCGR1A	2209	Fc fragment of IgG receptor Ia
2357845	FCGR1B	2210	Fc fragment of IgG receptor Ib
2357845	FCGR1CP	100132417	"Fc fragment of IgG receptor Ic, pseudogene"
3190190	LCN2	3934	lipocalin 2
3726028	NA	NA	NA
3556260	NA	NA	NA
3494629	SCEL	8796	sciellin
2406064	SFPQ	6421	splicing factor proline and glutamine rich
2328623	NA	NA	NA
2837192	PPP1R2B	153743	PPP1R2 family member B
3676735	NA	NA	NA
2928461	ADGRG6	57211	adhesion G protein-coupled receptor G6
2536490	NA	NA	NA
3992304	SAGE1	55511	sarcoma antigen 1
3866435	BBC3	27113	BCL2 binding component 3
3981027	TAF1	6872	TATA-box binding protein associated factor 1
3981027	TAF1L	138474	TATA-box binding protein associated factor 1 like
2450798	LAD1	3898	ladinin 1
2973168	ECHDC1	55862	ethylmalonyl-CoA decarboxylase 1
3134468	EFCAB1	79645	EF-hand calcium binding domain 1
2560286	LOXL3	84695	lysyl oxidase like 3
2774365	CCNI	10983	cyclin I
2774365	LOC105377291	105377291	uncharacterized LOC105377291
2431211	ADAM30	11085	ADAM metallopeptidase domain 30
3865223	TRAPPC6A	79090	trafficking protein particle complex subunit 6A
3865223	NKPD1	284353	NTPase KAP family P-loop domain containing 1
2775500	NA	NA	NA
3452417	SLC38A4	55089	solute carrier family 38 member 4
3556723	NA	NA	NA
3680241	TNP2	7142	transition protein 2
3669171	CNTNAP4	85445	contactin associated protein family member 4
3470368	NA	NA	NA
2908261	C6orf223	221416	chromosome 6 open reading frame 223
3336238	DPP3	10072	dipeptidyl peptidase 3
3423184	ZDHHC17	23390	zinc finger DHHC-type palmitoyltransferase 17
3544346	DLST	1743	dihydrolipoamide S-succinyltransferase
3544346	DLSTP1	1744	dihydrolipoamide S-succinyltransferase pseudogene 1
4006504	DIPK2B	79742	divergent protein kinase domain 2B
3275556	NA	NA	NA
3773534	LOC400627	400627	uncharacterized LOC400627
3677199	NA	NA	NA
3419475	NA	NA	NA
3429008	ASCL1	429	achaete-scute family bHLH transcription factor 1
2469825	GREB1	9687	growth regulating estrogen receptor binding 1
3849488	OR7D4	125958	olfactory receptor family 7 subfamily D member 4
3482498	CDK8	1024	cyclin dependent kinase 8
3077168	KEL	3792	Kell metallo-endopeptidase (Kell blood group)
3512621	ERICH6B	220081	glutamate rich 6B
2636695	ZDHHC23	254887	zinc finger DHHC-type palmitoyltransferase 23
3333999	SPINDOC	144097	spindlin interactor and repressor of chromatin binding
3180717	ERCC6L2	375748	ERCC excision repair 6 like 2
2479698	SLC3A1	6519	solute carrier family 3 member 1
3257192	IFIT2	3433	interferon induced protein with tetratricopeptide repeats 2
2653840	PIK3CA	5290	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
3175494	GCNT1	2650	glucosaminyl (N-acetyl) transferase 1
2633390	COL8A1	1295	collagen type VIII alpha 1 chain
2320150	NA	NA	NA
2599433	USP37	57695	ubiquitin specific peptidase 37
2925510	L3MBTL3	84456	L3MBTL histone methyl-lysine binding protein 3
2881413	RPS14	6208	ribosomal protein S14
3933559	TFF1	7031	trefoil factor 1
3706659	ASPA	443	aspartoacylase
4002378	KLHL34	257240	kelch like family member 34
4036497	TTTY5	83863	"testis-specific transcript, Y-linked 5"
2367154	PRRC2C	23215	proline rich coiled-coil 2C
2501204	IL1RN	3557	interleukin 1 receptor antagonist
3819582	NA	NA	NA
2735129	IBSP	3381	integrin binding sialoprotein
2383734	NA	NA	NA
3630183	NA	NA	NA
2539970	NA	NA	NA
2913123	RIMS1	22999	regulating synaptic membrane exocytosis 1
2453365	PLXNA2	5362	plexin A2
2881239	PDGFRB	5159	platelet derived growth factor receptor beta
2922246	LINC02880	285759	long intergenic non-protein coding RNA 2880
3576441	CCDC88C	440193	coiled-coil domain containing 88C
3576441	GPR68	8111	G protein-coupled receptor 68
3576441	LOC105370624	105370624	uncharacterized LOC105370624
2406395	NA	NA	NA
3395893	OR8D1	283159	olfactory receptor family 8 subfamily D member 1
2620985	TMIE	259236	transmembrane inner ear
3333877	LGALS12	85329	galectin 12
3917305	BACH1	571	BTB domain and CNC homolog 1
3393536	TMPRSS13	84000	transmembrane serine protease 13
3442752	APOBEC1	339	apolipoprotein B mRNA editing enzyme catalytic subunit 1
4029079	TBL1Y	90665	transducin beta like 1 Y-linked
4029079	TBL1X	6907	transducin beta like 1 X-linked
3335850	NA	NA	NA
2371738	SWT1	54823	SWT1 RNA endoribonuclease homolog
2738314	GSTCD	79807	glutathione S-transferase C-terminal domain containing
2458773	PARP1	142	poly(ADP-ribose) polymerase 1
2798679	EXOC3	11336	exocyst complex component 3
3854066	SMIM7	79086	small integral membrane protein 7
3558359	GZMH	2999	granzyme H
2401251	HTR1D	3352	5-hydroxytryptamine receptor 1D
3265875	PNLIP	5406	pancreatic lipase
2318157	RNF207	388591	ring finger protein 207
3537557	AP5M1	55745	adaptor related protein complex 5 subunit mu 1
2557667	NA	NA	NA
2534483	RBM44	375316	RNA binding motif protein 44
2674353	NA	NA	NA
2655511	ABCF3	55324	ATP binding cassette subfamily F member 3
3331822	GLYATL1	92292	glycine-N-acyltransferase like 1
3331822	GLYATL1P1	100129032	glycine-N-acyltransferase like 1 pseudogene 1
3887004	WFDC13	164237	WAP four-disulfide core domain 13
2565265	NA	NA	NA
3329206	CREB3L1	90993	cAMP responsive element binding protein 3 like 1
2745288	IL15	3600	interleukin 15
2775546	NA	NA	NA
2592005	HIBCH	26275	3-hydroxyisobutyryl-CoA hydrolase
3695424	B3GNT9	84752	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
2901789	NA	NA	NA
2523630	NA	NA	NA
2476411	TTC27	55622	tetratricopeptide repeat domain 27
3743194	SLC13A5	284111	solute carrier family 13 member 5
3204680	SIT1	27240	signaling threshold regulating transmembrane adaptor 1
3168415	CLTA	1211	clathrin light chain A
2688759	ATG3	64422	autophagy related 3
3551725	NA	NA	NA
3844024	NA	NA	NA
3445768	ERP27	121506	endoplasmic reticulum protein 27
2370991	DHX9	1660	DExH-box helicase 9
2435410	S100A11	6282	S100 calcium binding protein A11
2435410	LOC101927949	101927949	uncharacterized LOC101927949
3252577	VDAC2	7417	voltage dependent anion channel 2
3252577	CRIM1	51232	cysteine rich transmembrane BMP regulator 1
3869714	ZNF611	81856	zinc finger protein 611
3869714	ZNF320	162967	zinc finger protein 320
3869714	ZNF808	388558	zinc finger protein 808
3869714	ZNF578	147660	zinc finger protein 578
3869714	ZNF600	162966	zinc finger protein 600
2460325	C1orf198	84886	chromosome 1 open reading frame 198
2835792	GM2A	2760	GM2 ganglioside activator
4007689	KCND1	3750	potassium voltage-gated channel subfamily D member 1
3995392	ZNF185	7739	zinc finger protein 185 with LIM domain
3325028	FSHB	2488	follicle stimulating hormone subunit beta
3946817	TEF	7008	"TEF transcription factor, PAR bZIP family member"
3670772	CMIP	80790	c-Maf inducing protein
3670772	LOC100129617	100129617	uncharacterized LOC100129617
2877918	SPATA24	202051	spermatogenesis associated 24
3402935	TPI1	7167	triosephosphate isomerase 1
2974635	VNN2	8875	vanin 2
3807502	NA	NA	NA
3145801	TSPYL5	85453	TSPY like 5
3396249	HEPACAM	220296	hepatic and glial cell adhesion molecule
3529701	IRF9	10379	interferon regulatory factor 9
3978155	GPR173	54328	G protein-coupled receptor 173
2938895	LINC01600	154386	long intergenic non-protein coding RNA 1600
3244008	FXYD4	53828	FXYD domain containing ion transport regulator 4
2326561	RPS6KA1	6195	ribosomal protein S6 kinase A1
3025291	LRGUK	136332	leucine rich repeats and guanylate kinase domain containing
3392924	NA	NA	NA
3742453	NA	NA	NA
2524743	FASTKD2	22868	FAST kinase domains 2
3470400	NA	NA	NA
3907311	SPINT3	10816	"serine peptidase inhibitor, Kunitz type 3"
3008220	CLIP2	7461	CAP-Gly domain containing linker protein 2
3707715	RPAIN	84268	RPA interacting protein
3959692	NA	NA	NA
3809782	NA	NA	NA
3065638	DNAJC2	27000	DnaJ heat shock protein family (Hsp40) member C2
2361196	RXFP4	339403	relaxin family peptide/INSL5 receptor 4
4008427	NUDT11	55190	nudix hydrolase 11
3844026	NA	NA	NA
3275514	NA	NA	NA
2897842	NA	NA	NA
3792952	SOCS6	9306	suppressor of cytokine signaling 6
3916527	JAM2	58494	junctional adhesion molecule 2
2705030	SLC7A14	57709	solute carrier family 7 member 14
2841350	NA	NA	NA
3538324	JKAMP	51528	JNK1/MAPK8 associated membrane protein
2947248	ZSCAN31	64288	zinc finger and SCAN domain containing 31
3809679	NA	NA	NA
3111561	PKHD1L1	93035	PKHD1 like 1
3100166	RAB2A	5862	"RAB2A, member RAS oncogene family"
2773958	CXCL10	3627	C-X-C motif chemokine ligand 10
3274361	KLF6	1316	Kruppel like factor 6
3274361	LOC105376361	105376361	uncharacterized LOC105376361
2906105	GLP1R	2740	glucagon like peptide 1 receptor
3766896	NA	NA	NA
3435869	NA	NA	NA
2424102	CNN3	1266	calponin 3
2406313	NA	NA	NA
2329131	HPCA	3208	hippocalcin
3819566	NA	NA	NA
3562721	FKBP3	2287	FKBP prolyl isomerase 3
3458451	R3HDM2	22864	R3H domain containing 2
3783435	DSG4	147409	desmoglein 4
2395564	SLC2A5	6518	solute carrier family 2 member 5
2420511	LINC01555	439927	long intergenic non-protein coding RNA 1555
2844397	NA	NA	NA
3251848	FUT11	170384	fucosyltransferase 11
3251848	SEC24C	9632	"SEC24 homolog C, COPII coat complex component"
3855596	NR2C2AP	126382	nuclear receptor 2C2 associated protein
3819602	NA	NA	NA
3728964	PRR11	55771	proline rich 11
2435044	POGZ	23126	pogo transposable element derived with ZNF domain
3710870	ARHGAP44	9912	Rho GTPase activating protein 44
2388085	KMO	8564	kynurenine 3-monooxygenase
2953798	USP49	25862	ubiquitin specific peptidase 49
3729172	CLTC	1213	clathrin heavy chain
3621948	SPG11	80208	"SPG11 vesicle trafficking associated, spatacsin"
3621948	ISLR	3671	immunoglobulin superfamily containing leucine rich repeat
3007577	FKBP6	8468	FKBP prolyl isomerase family member 6 (inactive)
3007577	LOC100101148	100101148	FKBP prolyl isomerase 6 pseudogene
3007577	LOC541473	541473	FKBP prolyl isomerase 6 pseudogene
2941287	OFCC1	266553	orofacial cleft 1 candidate 1
2565160	NA	NA	NA
2897899	SOX4	6659	SRY-box transcription factor 4
2605480	RAB17	64284	"RAB17, member RAS oncogene family"
3938384	IGLL5	100423062	immunoglobulin lambda like polypeptide 5
3938384	BMS1P20	96610	BMS1 pseudogene 20
3938384	MIR650	723778	microRNA 650
3938384	IGLC1	3537	immunoglobulin lambda constant 1
3938384	IGLV4-3	28786	immunoglobulin lambda variable 4-3
3938384	IGLV3-25	28793	immunoglobulin lambda variable 3-25
3938384	IGLV1-44	28823	immunoglobulin lambda variable 1-44
3938384	IGLV3-21	28796	immunoglobulin lambda variable 3-21
3938384	IGLV2-5	28818	immunoglobulin lambda variable 2-5 (pseudogene)
3938384	IGLJ3	28831	immunoglobulin lambda joining 3
3938384	LOC105372957	105372957	uncharacterized LOC105372957
3938384	LOC105379605	105379605	uncharacterized LOC105379605
3938384	CYAT1	100290481	immunoglobulin lambda light chain-like
3938384	IGKV@	3519	immunoglobulin kappa variable cluster
3938384	IGLV@	3546	immunoglobulin lambda variable cluster
3275204	NA	NA	NA
3096524	NA	NA	NA
3374224	OR10W1	81341	olfactory receptor family 10 subfamily W member 1
3422386	TPH2	121278	tryptophan hydroxylase 2
2674284	NA	NA	NA
2647792	SELENOT	51714	selenoprotein T
2320134	NA	NA	NA
3960302	SOX10	6663	SRY-box transcription factor 10
2922215	MARCKS	4082	myristoylated alanine rich protein kinase C substrate
2352501	LRIG2	9860	leucine rich repeats and immunoglobulin like domains 2
2364016	C1orf226	400793	chromosome 1 open reading frame 226
2364016	NOS1AP	9722	nitric oxide synthase 1 adaptor protein
2731192	ALB	213	albumin
3914786	ABCC13	150000	ATP binding cassette subfamily C member 13 (pseudogene)
3609409	NA	NA	NA
3442706	CD163	9332	CD163 molecule
2763912	CCDC149	91050	coiled-coil domain containing 149
3435681	ARL6IP4	51329	ADP ribosylation factor like GTPase 6 interacting protein 4
